1128	-3.18427336525285e-11	6.44270138730797e-10	-1.45408191032992e-10	12.3
1128.1	-3.63745850475839e-11	6.44270138730797e-10	-1.2303770010484e-10	10.1
1128.2	-3.63445111091585e-11	6.44270138730797e-10	-1.2303770010484e-10	11.05
1128.3	-4.59838081977101e-11	6.33084893266721e-10	-1.29748847383285e-10	11.25
1128.4	-3.71088835941508e-11	6.44270138730797e-10	-1.18563601919209e-10	10.2
1128.5	-3.49623361137004e-11	6.44270138730797e-10	-1.29748847383285e-10	11.15
1128.6	-3.70487357172999e-11	6.44270138730797e-10	-1.18563601919209e-10	11.05
1128.7	-3.6194141417031e-11	6.44270138730797e-10	-1.2303770010484e-10	10.5
1128.8	-3.25727049998579e-11	6.44270138730797e-10	-1.40934092847362e-10	11.15
1128.9	-3.613399354018e-11	6.44270138730797e-10	-1.2303770010484e-10	10.95
1129	-4.34350191396381e-11	6.33084893266721e-10	-1.40934092847362e-10	12.25
1129.1	-2.38131463842454e-11	6.55455384194873e-10	-1.29748847383285e-10	10.85
1129.2	-3.47518185447221e-11	6.44270138730797e-10	-1.29748847383285e-10	10
1129.3	-3.24223353077305e-11	6.44270138730797e-10	-1.40934092847362e-10	11.65
1129.4	-4.25744205095422e-11	6.37558991452351e-10	-1.2303770010484e-10	10.25
1129.5	-3.02749682500984e-11	6.48744236916427e-10	-1.29748847383285e-10	10.6
1129.6	-2.79606784182957e-11	6.48744236916427e-10	-1.40934092847362e-10	10.95
1129.7	-3.58934020327762e-11	6.44270138730797e-10	-1.2303770010484e-10	10.65
1129.8	-8.23459583510426e-12	6.7111472784458e-10	-1.29748847383285e-10	9.35
1129.9	-3.58332541559254e-11	6.44270138730797e-10	-1.2303770010484e-10	10.75
1130	-3.45112270373182e-11	6.44270138730797e-10	-1.29748847383285e-10	10.65
1130.1	-3.12111809455936e-11	6.44270138730797e-10	-1.45408191032992e-10	11.05
1130.2	-2.34823330615651e-11	6.55455384194873e-10	-1.29748847383285e-10	10.85
1130.3	-3.57129584022234e-11	6.44270138730797e-10	-1.2303770010484e-10	10.2
1130.4	-2.77200869108918e-11	6.48744236916427e-10	-1.40934092847362e-10	11.45
1130.5	-3.20614480466247e-11	6.44270138730797e-10	-1.40934092847362e-10	11.65
1130.6	-2.76599390340408e-11	6.48744236916427e-10	-1.40934092847362e-10	10.85
1130.7	-3.55926626485215e-11	6.44270138730797e-10	-1.2303770010484e-10	10.65
1130.8	-3.42706355299145e-11	6.44270138730797e-10	-1.29748847383285e-10	11.05
1130.9	-3.63570351335139e-11	6.44270138730797e-10	-1.18563601919209e-10	10.2
1131	-2.65754620064619e-11	6.48744236916427e-10	-1.45408191032992e-10	11.45
1131.1	-3.18810044160719e-11	6.44270138730797e-10	-1.40934092847362e-10	11.05
1131.2	-2.6515314129611e-11	6.48744236916427e-10	-1.45408191032992e-10	11.35
1131.3	-2.44222234638902e-11	6.55455384194873e-10	-1.2303770010484e-10	9.85
1131.4	-3.53821450795431e-11	6.44270138730797e-10	-1.2303770010484e-10	9.9
1131.5	-3.61765915029611e-11	6.44270138730797e-10	-1.18563601919209e-10	10.1
1131.6	-3.53219972026923e-11	6.44270138730797e-10	-1.2303770010484e-10	10.2
1131.7	-3.52919232642667e-11	6.44270138730797e-10	-1.2303770010484e-10	10.1
1131.8	-2.95832676663124e-11	6.48744236916427e-10	-1.29748847383285e-10	10.5
